fold,seed,model,Acc,DI,EOD,AOD
2,57,FE-HITL,0.735,1.0873015873015872,0.0575793184488837,0.02128965922444185
2,58,DL,0.775,1.421855921855922,0.008225616921269108,0.030887191539365443
2,58,Debiased-HITL,0.775,1.421855921855922,0.008225616921269108,0.030887191539365443
2,58,FE-HITL,0.76,1.0036630036630036,0.18213866039952997,0.068569330199765
2,59,DL,0.74,1.5532879818594103,0.08930669800235014,0.08465334900117508
2,59,Debiased-HITL,0.735,1.47562358276644,0.04582843713278495,0.06291421856639248
2,59,FE-HITL,0.735,1.0096371882086168,0.08460634547591073,0.03980317273795536
2,60,DL,0.74,1.8121693121693119,0.1433607520564042,0.1216803760282021
2,60,Debiased-HITL,0.745,1.5403439153439151,0.099882491186839,0.0749412455934195
2,60,FE-HITL,0.745,0.9966931216931216,0.03055229142185667,0.02777614571092834
2,61,DL,0.73,1.630952380952381,0.10458284371327847,0.06729142185663924
2,61,Debiased-HITL,0.73,1.3591269841269842,0.061104582843713284,0.03305229142185664
2,61,FE-HITL,0.73,1.0873015873015872,0.01762632197414804,0.0011868390129259818
2,62,DL,0.755,1.2626728110599077,0.03525264394829608,0.027626321974148035
2,62,Debiased-HITL,0.755,1.2626728110599077,0.03525264394829608,0.027626321974148035
2,62,FE-HITL,0.74,1.0522273425499231,0.09518213866039954,0.037591069330199775
2,63,DL,0.725,1.3236714975845412,0.06698002350176263,0.040990011750881315
2,63,Debiased-HITL,0.725,1.3236714975845412,0.06698002350176263,0.040990011750881315
2,63,FE-HITL,0.725,1.134575569358178,0.023501762632197387,0.006750881316098696
2,64,DL,0.77,2.381708238851096,0.27379553466509987,0.20189776733254994
2,64,Debiased-HITL,0.76,1.7603930461073316,0.099882491186839,0.0899412455934195
2,64,FE-HITL,0.755,1.035525321239607,0.07403055229142186,0.034515276145710934
2,65,DL,0.755,1.215219421101774,0.051703877790834296,0.025851938895417148
2,65,Debiased-HITL,0.755,1.215219421101774,0.051703877790834296,0.025851938895417148
2,65,FE-HITL,0.755,1.215219421101774,0.051703877790834296,0.025851938895417148
2,66,DL,0.71,1.1247947454844007,0.0575793184488837,0.011289659224441861
2,66,Debiased-HITL,0.71,1.1247947454844007,0.0575793184488837,0.011289659224441861
2,66,FE-HITL,0.71,1.1247947454844007,0.0575793184488837,0.011289659224441861
2,67,DL,0.735,1.3289241622574954,0.007050528789659227,0.018525264394829613
2,67,Debiased-HITL,0.735,1.3289241622574954,0.007050528789659227,0.018525264394829613
2,67,FE-HITL,0.735,1.0873015873015872,0.03642773207990602,0.015713866039953013
2,68,DL,0.74,1.5532879818594103,0.009400705052878988,0.02529964747356051
2,68,Debiased-HITL,0.735,1.3979591836734693,0.052878965922444204,0.0035605170387779
2,68,FE-HITL,0.735,1.0873015873015872,0.09635722679200942,0.030678613396004712
2,69,DL,0.735,2.0073260073260073,0.1316098707403055,0.09080493537015275
2,69,Debiased-HITL,0.73,1.84004884004884,0.08813160987074031,0.06906580493537015
2,69,FE-HITL,0.73,1.170940170940171,0.0011750881316098527,0.0005875440658049264
2,70,DL,0.71,0.0,0.10810810810810811,0.06405405405405405
2,70,Debiased-HITL,0.715,1.8121693121693119,0.022326674500587534,0.026163337250293767
2,70,FE-HITL,0.71,0.0,0.10810810810810811,0.06405405405405405
2,71,DL,0.725,0.9966931216931216,0.1175088131609871,0.046254406580493554
2,71,Debiased-HITL,0.725,0.9966931216931216,0.1175088131609871,0.046254406580493554
2,71,FE-HITL,0.725,0.9966931216931216,0.1175088131609871,0.046254406580493554
2,72,DL,0.7,0.0,0.02702702702702703,0.018513513513513515
2,72,Debiased-HITL,0.695,1.0873015873015872,0.02702702702702703,0.006013513513513514
2,72,FE-HITL,0.695,1.0873015873015872,0.02702702702702703,0.006013513513513514
2,73,DL,0.72,1.5747126436781609,0.11633372502937717,0.10066686251468858
2,73,Debiased-HITL,0.715,1.499726327312534,0.07285546415981198,0.07892773207990599
2,73,FE-HITL,0.73,1.1247947454844007,0.029377203290246734,0.00718860164512336
2,74,DL,0.71,1.2589807852965746,0.061104582843713284,0.030552291421856642
2,74,Debiased-HITL,0.71,1.2589807852965746,0.061104582843713284,0.030552291421856642
2,74,FE-HITL,0.7,1.0300751879699248,0.025851938895417176,0.012925969447708588
2,75,DL,0.72,1.5222222222222224,0.12103407755581669,0.07301703877790834
2,75,Debiased-HITL,0.72,1.3047619047619048,0.07755581668625144,0.03877790834312572
2,75,FE-HITL,0.725,0.9785714285714286,0.034077555816686256,0.007961222091656874
2,76,DL,0.7,2.1746031746031744,0.06580493537015275,0.06290246768507637
2,76,Debiased-HITL,0.71,1.0873015873015872,0.022326674500587534,0.0036633372502937675
2,76,FE-HITL,0.71,1.0873015873015872,0.022326674500587534,0.0036633372502937675
2,77,DL,0.74,1.4497354497354495,0.014101057579318454,0.03544947121034077
2,77,Debiased-HITL,0.74,1.2685185185185184,0.0575793184488837,0.0012103407755581497
2,77,FE-HITL,0.755,0.9966931216931216,0.0575793184488837,0.03628965922444185
2,78,DL,0.72,1.7396825396825397,0.05522914218566391,0.04511457109283196
2,78,Debiased-HITL,0.725,1.5222222222222224,0.05522914218566391,0.03261457109283196
2,78,FE-HITL,0.72,0.8698412698412699,0.03172737955346652,0.02336368977673326
2,79,DL,0.75,1.8121693121693119,0.11633372502937717,0.11316686251468859
2,79,Debiased-HITL,0.755,1.7215608465608463,0.11633372502937717,0.10066686251468858
2,79,FE-HITL,0.75,1.8121693121693119,0.11633372502937717,0.11316686251468859
2,80,DL,0.715,1.3917460317460317,0.11045828437132782,0.0652291421856639
2,80,Debiased-HITL,0.71,1.3047619047619048,0.06698002350176263,0.04349001175088131
2,80,FE-HITL,0.71,0.9568253968253968,0.0199764982373678,0.0249882491186839
2,81,DL,0.755,1.771898883009994,0.1057579318448883,0.11537896592244415
2,81,Debiased-HITL,0.755,1.6108171663727218,0.06227967097532311,0.08113983548766156
2,81,FE-HITL,0.755,0.9664902998236331,0.11163337250293776,0.05581668625146888
2,82,DL,0.73,1.630952380952381,0.034077555816686256,0.04953877790834313
2,82,Debiased-HITL,0.74,1.3591269841269842,0.034077555816686256,0.024538777908343128
2,82,FE-HITL,0.73,0.8154761904761905,0.09635722679200942,0.05317861339600471
2,83,DL,0.71,1.0873015873015872,0.099882491186839,0.022441245593419507
2,83,Debiased-HITL,0.71,1.0873015873015872,0.099882491186839,0.022441245593419507
2,83,FE-HITL,0.71,1.0873015873015872,0.099882491186839,0.022441245593419507
2,84,DL,0.75,1.4950396825396826,0.12220916568742657,0.09110458284371328
2,84,Debiased-HITL,0.75,1.4950396825396826,0.12220916568742657,0.09110458284371328
2,84,FE-HITL,0.735,0.8834325396825397,0.13866039952996478,0.0768301997649824
2,85,DL,0.7,4.349206349206349,0.059929494712103404,0.049964747356051706
2,85,Debiased-HITL,0.7,0.0,0.02702702702702703,0.018513513513513515
2,85,FE-HITL,0.695,1.0873015873015872,0.02702702702702703,0.006013513513513514
2,86,DL,0.775,1.1223758320532513,0.13278495887191538,0.041392479435957696
2,86,Debiased-HITL,0.775,1.1223758320532513,0.13278495887191538,0.041392479435957696
2,86,FE-HITL,0.775,1.1223758320532513,0.13278495887191538,0.041392479435957696
2,87,DL,0.7,1.0,0.0,0.0
2,87,Debiased-HITL,0.7,1.0,0.0,0.0
2,87,FE-HITL,0.7,1.0,0.0,0.0
2,88,DL,0.715,1.4497354497354495,0.12690951821386603,0.080954759106933
2,88,Debiased-HITL,0.715,1.4497354497354495,0.12690951821386603,0.080954759106933
2,88,FE-HITL,0.695,1.1275720164609053,0.04700352526439483,0.006001762632197427
2,89,DL,0.74,1.3047619047619046,0.061104582843713284,0.025552291421856645
2,89,Debiased-HITL,0.74,1.3047619047619046,0.061104582843713284,0.025552291421856645
2,89,FE-HITL,0.73,1.0148148148148146,0.025851938895417176,0.017925969447708585
2,90,DL,0.75,1.7964113181504486,0.1433607520564042,0.1141803760282021
2,90,Debiased-HITL,0.74,1.6073153899240855,0.05640423031727376,0.07070211515863688
2,90,FE-HITL,0.735,1.134575569358178,0.07403055229142186,0.019515276145710928
2,91,DL,0.75,1.5747126436781609,0.1057579318448883,0.09287896592244416
2,91,Debiased-HITL,0.75,1.5747126436781609,0.1057579318448883,0.09287896592244416
2,91,FE-HITL,0.75,1.2747673782156541,0.01880141010575792,0.02440070505287896
3,42,DL,0.71,0.7083333333333333,0.075,0.026136363636363635
3,42,Debiased-HITL,0.715,1.4166666666666665,0.024999999999999994,0.0011363636363636333
3,42,FE-HITL,0.71,0.7083333333333333,0.075,0.026136363636363635
3,43,DL,0.765,1.1383928571428572,0.024999999999999967,0.008806818181818193
3,43,Debiased-HITL,0.765,1.1383928571428572,0.024999999999999967,0.008806818181818193
3,43,FE-HITL,0.765,1.1383928571428572,0.024999999999999967,0.008806818181818193
3,44,DL,0.72,1.59375,0.0,0.023674242424242424
3,44,Debiased-HITL,0.72,1.0625,0.04999999999999999,0.012689393939393933
3,44,FE-HITL,0.72,1.0625,0.04999999999999999,0.012689393939393933
3,45,DL,0.72,0.9107142857142858,0.0,0.008522727272727272
3,45,Debiased-HITL,0.72,0.9107142857142858,0.0,0.008522727272727272
3,45,FE-HITL,0.72,0.9107142857142858,0.0,0.008522727272727272
3,46,DL,0.765,0.53125,0.175,0.1021780303030303
3,46,Debiased-HITL,0.755,0.74375,0.175,0.07945075757575758
3,46,FE-HITL,0.755,0.9562499999999999,0.125,0.043087121212121215
3,47,DL,0.7,1.0,0.0,0.0
3,47,Debiased-HITL,0.7,1.0,0.0,0.0
3,47,FE-HITL,0.7,1.0,0.0,0.0
3,48,DL,0.735,1.2041666666666666,0.07499999999999996,0.007481060606060637
3,48,Debiased-HITL,0.735,1.2041666666666666,0.07499999999999996,0.007481060606060637
3,48,FE-HITL,0.735,1.2041666666666666,0.07499999999999996,0.007481060606060637
3,49,DL,0.735,1.1018518518518519,0.07500000000000001,0.03181818181818182
3,49,Debiased-HITL,0.735,1.1018518518518519,0.07500000000000001,0.03181818181818182
3,49,FE-HITL,0.735,1.1018518518518519,0.07500000000000001,0.03181818181818182
3,50,DL,0.76,0.9763513513513514,0.07499999999999996,0.030871212121212105
3,50,Debiased-HITL,0.76,0.9763513513513514,0.07499999999999996,0.030871212121212105
3,50,FE-HITL,0.76,0.9763513513513514,0.07499999999999996,0.030871212121212105
3,51,DL,0.765,1.096774193548387,0.0,0.010890151515151512
3,51,Debiased-HITL,0.765,1.096774193548387,0.0,0.010890151515151512
3,51,FE-HITL,0.765,1.096774193548387,0.0,0.010890151515151512
3,52,DL,0.755,1.4166666666666667,0.04999999999999999,0.0690340909090909
3,52,Debiased-HITL,0.75,1.337962962962963,0.0,0.04403409090909091
3,52,FE-HITL,0.74,1.0231481481481481,0.15000000000000002,0.04232954545454547
3,53,DL,0.715,2.8333333333333335,0.15,0.1275568181818182
3,53,Debiased-HITL,0.71,1.6527777777777777,0.0,0.029829545454545456
3,53,FE-HITL,0.715,2.8333333333333335,0.15,0.1275568181818182
3,54,DL,0.74,1.0625,0.04999999999999999,0.0202651515151515
3,54,Debiased-HITL,0.74,1.0625,0.04999999999999999,0.0202651515151515
3,54,FE-HITL,0.74,1.0625,0.04999999999999999,0.0202651515151515
3,55,DL,0.735,0.9208333333333334,0.175,0.06524621212121212
3,55,Debiased-HITL,0.735,0.9208333333333334,0.175,0.06524621212121212
3,55,FE-HITL,0.735,0.9208333333333334,0.175,0.06524621212121212
3,56,DL,0.715,4.25,0.075,0.0715909090909091
3,56,Debiased-HITL,0.715,0.0,0.075,0.0375
3,56,FE-HITL,0.715,4.25,0.075,0.0715909090909091
3,57,DL,0.735,0.796875,0.2,0.08484848484848485
3,57,Debiased-HITL,0.735,0.796875,0.2,0.08484848484848485
3,57,FE-HITL,0.74,1.0625,0.10000000000000003,0.023484848484848504
3,58,DL,0.78,1.2395833333333333,0.0,0.025568181818181816
3,58,Debiased-HITL,0.78,1.2395833333333333,0.0,0.025568181818181816
3,58,FE-HITL,0.78,1.2395833333333333,0.0,0.025568181818181816
3,59,DL,0.715,1.3076923076923077,0.0,0.019412878787878788
3,59,Debiased-HITL,0.71,1.1442307692307694,0.05000000000000002,0.00558712121212122
3,59,FE-HITL,0.715,1.3076923076923077,0.0,0.019412878787878788
3,60,DL,0.755,0.99609375,0.025000000000000022,0.0016098484848484987
3,60,Debiased-HITL,0.755,0.99609375,0.025000000000000022,0.0016098484848484987
3,60,FE-HITL,0.755,0.99609375,0.025000000000000022,0.0016098484848484987
3,61,DL,0.735,1.2901785714285714,0.17500000000000004,0.08797348484848487
3,61,Debiased-HITL,0.735,1.2901785714285714,0.17500000000000004,0.08797348484848487
3,61,FE-HITL,0.745,0.9866071428571429,0.125,0.02888257575757576
3,62,DL,0.75,0.7083333333333334,0.2,0.10142045454545455
3,62,Debiased-HITL,0.75,0.8657407407407408,0.15000000000000002,0.06505681818181819
3,62,FE-HITL,0.76,1.0231481481481481,0.04999999999999999,0.015056818181818178
3,63,DL,0.73,1.201086956521739,0.0,0.021306818181818177
3,63,Debiased-HITL,0.73,1.201086956521739,0.0,0.021306818181818177
3,63,FE-HITL,0.73,1.201086956521739,0.0,0.021306818181818177
3,64,DL,0.755,1.02,0.0,0.0014204545454545442
3,64,Debiased-HITL,0.755,1.02,0.0,0.0014204545454545442
3,64,FE-HITL,0.755,1.02,0.0,0.0014204545454545442
3,65,DL,0.745,1.1590909090909092,0.0,0.023200757575757583
3,65,Debiased-HITL,0.745,1.1590909090909092,0.0,0.023200757575757583
3,65,FE-HITL,0.745,1.1590909090909092,0.0,0.023200757575757583
3,66,DL,0.765,0.99609375,0.0,0.005681818181818184
3,66,Debiased-HITL,0.765,0.99609375,0.0,0.005681818181818184
3,66,FE-HITL,0.765,0.99609375,0.0,0.005681818181818184
3,67,DL,0.75,1.1653225806451613,0.10000000000000003,0.050473484848484865
3,67,Debiased-HITL,0.75,1.1653225806451613,0.10000000000000003,0.050473484848484865
3,67,FE-HITL,0.75,1.1653225806451613,0.10000000000000003,0.050473484848484865
3,68,DL,0.735,0.8793103448275862,0.15000000000000002,0.06410984848484849
3,68,Debiased-HITL,0.735,0.8793103448275862,0.15000000000000002,0.06410984848484849
3,68,FE-HITL,0.735,0.8793103448275862,0.15000000000000002,0.06410984848484849
3,69,DL,0.765,1.2592592592592593,0.024999999999999967,0.025378787878787896
3,69,Debiased-HITL,0.765,1.2592592592592593,0.024999999999999967,0.025378787878787896
3,69,FE-HITL,0.775,0.9444444444444445,0.07499999999999996,0.033712121212121186
3,70,DL,0.75,1.1442307692307694,0.024999999999999967,0.008806818181818193
3,70,Debiased-HITL,0.75,1.1442307692307694,0.024999999999999967,0.008806818181818193
3,70,FE-HITL,0.75,1.1442307692307694,0.024999999999999967,0.008806818181818193
3,71,DL,0.705,0.0,0.05,0.030208333333333334
3,71,Debiased-HITL,0.715,9.916666666666666,0.35000000000000003,0.23797348484848485
3,71,FE-HITL,0.705,0.0,0.05,0.030208333333333334
3,72,DL,0.74,1.4449999999999998,0.125,0.08996212121212122
3,72,Debiased-HITL,0.735,1.3599999999999999,0.07500000000000001,0.06496212121212122
3,72,FE-HITL,0.75,0.9349999999999999,0.025000000000000022,0.005492424242424236
3,73,DL,0.725,0.99609375,0.04999999999999999,0.01837121212121212
3,73,Debiased-HITL,0.725,0.99609375,0.04999999999999999,0.01837121212121212
3,73,FE-HITL,0.725,0.99609375,0.04999999999999999,0.01837121212121212
3,74,DL,0.755,1.1215277777777777,0.0,0.01799242424242424
3,74,Debiased-HITL,0.755,1.1215277777777777,0.0,0.01799242424242424
3,74,FE-HITL,0.755,1.1215277777777777,0.0,0.01799242424242424
3,75,DL,0.755,1.389423076923077,0.0,0.04924242424242425
3,75,Debiased-HITL,0.745,1.2259615384615385,0.10000000000000003,0.0007575757575757694
3,75,FE-HITL,0.75,0.9807692307692308,0.15000000000000002,0.0484848484848485
3,76,DL,0.735,0.8125,0.15000000000000002,0.0797348484848485
3,76,Debiased-HITL,0.735,0.8125,0.15000000000000002,0.0797348484848485
3,76,FE-HITL,0.735,0.8125,0.15000000000000002,0.0797348484848485
3,77,DL,0.755,1.16875,0.0,0.014204545454545456
3,77,Debiased-HITL,0.755,1.16875,0.0,0.014204545454545456
3,77,FE-HITL,0.755,1.16875,0.0,0.014204545454545456
3,78,DL,0.75,1.0625,0.025000000000000022,0.013920454545454555
3,78,Debiased-HITL,0.75,1.0625,0.025000000000000022,0.013920454545454555
3,78,FE-HITL,0.75,1.0625,0.025000000000000022,0.013920454545454555
3,79,DL,0.76,1.0321428571428573,0.050000000000000044,0.013162878787878807
3,79,Debiased-HITL,0.76,1.0321428571428573,0.050000000000000044,0.013162878787878807
3,79,FE-HITL,0.76,1.0321428571428573,0.050000000000000044,0.013162878787878807
3,80,DL,0.74,1.0625,0.025000000000000022,0.003503787878787891
3,80,Debiased-HITL,0.74,1.0625,0.025000000000000022,0.003503787878787891
3,80,FE-HITL,0.74,1.0625,0.025000000000000022,0.003503787878787891
3,81,DL,0.755,1.2986111111111112,0.024999999999999967,0.03191287878787877
3,81,Debiased-HITL,0.755,1.2986111111111112,0.024999999999999967,0.03191287878787877
3,81,FE-HITL,0.75,0.9444444444444444,0.07500000000000001,0.029450757575757585
3,82,DL,0.74,0.9659090909090908,0.125,0.04214015151515152
3,82,Debiased-HITL,0.74,0.9659090909090908,0.125,0.04214015151515152
3,82,FE-HITL,0.74,0.9659090909090908,0.125,0.04214015151515152
3,83,DL,0.74,0.8911290322580645,0.04999999999999999,0.03589015151515151
3,83,Debiased-HITL,0.74,0.8911290322580645,0.04999999999999999,0.03589015151515151
3,83,FE-HITL,0.74,0.8911290322580645,0.04999999999999999,0.03589015151515151
3,84,DL,0.705,1.4875,0.0,0.024621212121212124
3,84,Debiased-HITL,0.705,1.4875,0.0,0.024621212121212124
3,84,FE-HITL,0.71,1.275,0.0,0.013257575757575756
3,85,DL,0.75,0.9107142857142858,0.0,0.021306818181818184
3,85,Debiased-HITL,0.75,0.9107142857142858,0.0,0.021306818181818184
3,85,FE-HITL,0.75,0.9107142857142858,0.0,0.021306818181818184
3,86,DL,0.71,0.9659090909090908,0.0,0.00331439393939394
3,86,Debiased-HITL,0.71,0.9659090909090908,0.0,0.00331439393939394
3,86,FE-HITL,0.71,0.9659090909090908,0.0,0.00331439393939394
3,87,DL,0.745,0.9596774193548387,0.0,0.010890151515151512
3,87,Debiased-HITL,0.745,0.9596774193548387,0.0,0.010890151515151512
3,87,FE-HITL,0.745,0.9596774193548387,0.0,0.010890151515151512
3,88,DL,0.745,0.9866071428571429,0.04999999999999999,0.00795454545454545
3,88,Debiased-HITL,0.745,0.9866071428571429,0.04999999999999999,0.00795454545454545
3,88,FE-HITL,0.745,0.9866071428571429,0.04999999999999999,0.00795454545454545
3,89,DL,0.765,0.9866071428571429,0.0,0.00662878787878788
3,89,Debiased-HITL,0.765,0.9866071428571429,0.0,0.00662878787878788
3,89,FE-HITL,0.765,0.9866071428571429,0.0,0.00662878787878788
3,90,DL,0.765,1.02,0.04999999999999999,0.012215909090909083
3,90,Debiased-HITL,0.765,1.02,0.04999999999999999,0.012215909090909083
3,90,FE-HITL,0.765,1.02,0.04999999999999999,0.012215909090909083
3,91,DL,0.75,1.0625,0.04999999999999999,0.00795454545454545
3,91,Debiased-HITL,0.75,1.0625,0.04999999999999999,0.00795454545454545
3,91,FE-HITL,0.75,1.0625,0.04999999999999999,0.00795454545454545
4,42,DL,0.725,2.921875,0.20512820512820512,0.1336118129453061
4,42,Debiased-HITL,0.715,0.265625,0.08058608058608058,0.055756957818813485
4,42,FE-HITL,0.715,0.796875,0.03296703296703296,0.02031952703254549
4,43,DL,0.75,1.5454545454545454,0.04395604395604391,0.06729089658842714
4,43,Debiased-HITL,0.75,1.5454545454545454,0.04395604395604391,0.06729089658842714
4,43,FE-HITL,0.75,0.9659090909090908,0.09890109890109894,0.039021395770376846
4,44,DL,0.805,1.4419642857142858,0.08058608058608063,0.07397800792670131
4,44,Debiased-HITL,0.805,1.4419642857142858,0.08058608058608063,0.07397800792670131
4,44,FE-HITL,0.805,1.1383928571428572,0.0146520146520146,0.003103146354165323
4,45,DL,0.77,1.7980769230769231,0.025641025641025605,0.05417750155223181
4,45,Debiased-HITL,0.765,1.3076923076923077,0.06959706959706963,0.005069453043559987
4,45,FE-HITL,0.76,1.1442307692307694,0.11721611721611724,0.028878976853083795
4,46,DL,0.76,1.4449999999999998,0.04029304029304026,0.060304755581667584
4,46,Debiased-HITL,0.76,1.4449999999999998,0.04029304029304026,0.060304755581667584
4,46,FE-HITL,0.77,1.105,0.0073260073260073555,0.001611510841911211
4,47,DL,0.705,3.1875,0.003663003663003664,0.02142431212198654
4,47,Debiased-HITL,0.71,0.0,0.05128205128205128,0.02564102564102564
4,47,FE-HITL,0.715,1.0625,0.003663003663003664,0.001831501831501832
4,48,DL,0.73,1.517857142857143,0.010989010989011005,0.012606669283725138
4,48,Debiased-HITL,0.73,1.517857142857143,0.010989010989011005,0.012606669283725138
4,48,FE-HITL,0.73,0.9107142857142858,0.05860805860805862,0.022830761502542856
4,49,DL,0.7,0.7083333333333333,0.05128205128205128,0.019167757839539185
4,49,Debiased-HITL,0.7,0.7083333333333333,0.05128205128205128,0.019167757839539185
4,49,FE-HITL,0.7,0.7083333333333333,0.05128205128205128,0.019167757839539185
4,50,DL,0.75,1.4449999999999998,0.0073260073260073555,0.048123138748887954
4,50,Debiased-HITL,0.75,1.4449999999999998,0.0073260073260073555,0.048123138748887954
4,50,FE-HITL,0.76,1.105,0.05494505494505497,0.010570105990868411
4,51,DL,0.78,1.517857142857143,0.05860805860805862,0.08109017171592095
4,51,Debiased-HITL,0.78,1.517857142857143,0.05860805860805862,0.08109017171592095
4,51,FE-HITL,0.77,1.0625,0.13186813186813184,0.03740373747566266
4,52,DL,0.79,1.6853448275862069,0.1282051282051282,0.12751661349119991
4,52,Debiased-HITL,0.79,1.6853448275862069,0.1282051282051282,0.12751661349119991
4,52,FE-HITL,0.79,1.0991379310344829,0.06227106227106227,0.014233109653872061
4,53,DL,0.7,1.0,0.0,0.0
4,53,Debiased-HITL,0.7,1.0,0.0,0.0
4,53,FE-HITL,0.7,1.0,0.0,0.0
4,54,DL,0.765,1.8798076923076925,0.23076923076923073,0.17364402559799347
4,54,Debiased-HITL,0.77,1.7980769230769231,0.23076923076923073,0.16201611862124926
4,54,FE-HITL,0.755,1.2259615384615385,0.0073260073260073555,0.019712685620141848
4,55,DL,0.765,1.5299999999999998,0.0146520146520146,0.06426678891315667
4,55,Debiased-HITL,0.765,1.5299999999999998,0.0146520146520146,0.06426678891315667
4,55,FE-HITL,0.765,0.85,0.17582417582417587,0.07748293423191531
4,56,DL,0.775,1.8352272727272727,0.16117216117216115,0.1310535943717435
4,56,Debiased-HITL,0.785,1.6420454545454544,0.16117216117216115,0.1077977804182551
4,56,FE-HITL,0.775,1.0625,0.02930402930402931,0.01069612877332849
4,57,DL,0.715,1.0625,0.003663003663003664,0.001831501831501832
4,57,Debiased-HITL,0.715,1.0625,0.003663003663003664,0.001831501831501832
4,57,FE-HITL,0.715,1.0625,0.003663003663003664,0.001831501831501832
4,58,DL,0.77,2.65625,0.23809523809523808,0.19660695733579933
4,58,Debiased-HITL,0.775,1.7265625,0.09523809523809523,0.07866675800025116
4,58,FE-HITL,0.76,1.0625,0.09523809523809523,0.028199244214588255
4,59,DL,0.775,1.3458333333333334,0.1318681318681319,0.079000476866696
4,59,Debiased-HITL,0.775,1.3458333333333334,0.1318681318681319,0.079000476866696
4,59,FE-HITL,0.775,1.0625,0.036630036630036666,0.008125615294160025
4,60,DL,0.745,1.6420454545454544,0.19047619047619052,0.11861378452124079
4,60,Debiased-HITL,0.745,1.6420454545454544,0.19047619047619052,0.11861378452124079
4,60,FE-HITL,0.735,1.0625,0.0,0.0001198753296571542
4,61,DL,0.75,1.625,0.0,0.04914888515943419
4,61,Debiased-HITL,0.745,1.5,0.047619047619047616,0.025339361349910383
4,61,FE-HITL,0.74,1.125,0.14285714285714285,0.033907593245881426
4,62,DL,0.765,1.80625,0.018315018315018305,0.08156220827043172
4,62,Debiased-HITL,0.77,1.4875,0.02930402930402931,0.034496870507419536
4,62,FE-HITL,0.775,0.9562499999999999,0.12454212454212454,0.048005898041860645
4,63,DL,0.755,1.7,0.23443223443223443,0.14706507430074922
4,63,Debiased-HITL,0.745,1.5299999999999998,0.1391941391941392,0.09944602668170159
4,63,FE-HITL,0.74,1.105,0.0036630036630037055,0.00476164129964176
4,64,DL,0.785,1.6630434782608694,0.20879120879120883,0.12645266505252123
4,64,Debiased-HITL,0.79,1.5706521739130435,0.20879120879120883,0.11482475807577704
4,64,FE-HITL,0.76,1.016304347826087,0.07692307692307693,0.02803238478136584
4,65,DL,0.765,1.1875,0.04029304029304026,0.01102106556434057
4,65,Debiased-HITL,0.765,1.1875,0.04029304029304026,0.01102106556434057
4,65,FE-HITL,0.765,1.1875,0.04029304029304026,0.01102106556434057
4,66,DL,0.755,1.1875,0.05860805860805862,0.03853442968763038
4,66,Debiased-HITL,0.755,1.1875,0.05860805860805862,0.03853442968763038
4,66,FE-HITL,0.755,1.1875,0.05860805860805862,0.03853442968763038
4,67,DL,0.775,1.5740740740740742,0.08424908424908423,0.09391068453643375
4,67,Debiased-HITL,0.775,1.5740740740740742,0.08424908424908423,0.09391068453643375
4,67,FE-HITL,0.785,1.1018518518518519,0.010989010989011005,0.00021999098959061408
4,68,DL,0.79,1.4609375,0.10256410256410253,0.09275891534342744
4,68,Debiased-HITL,0.79,1.4609375,0.10256410256410253,0.09275891534342744
4,68,FE-HITL,0.775,0.99609375,0.13553113553113555,0.049544517657679976
4,69,DL,0.77,1.538793103448276,0.1318681318681319,0.10741092999544212
4,69,Debiased-HITL,0.775,1.4655172413793105,0.1318681318681319,0.09578302301869794
4,69,FE-HITL,0.78,0.9525862068965517,0.010989010989011005,0.022157176316850262
4,70,DL,0.76,1.125,0.025641025641025605,0.010303130897712516
4,70,Debiased-HITL,0.76,1.125,0.025641025641025605,0.010303130897712516
4,70,FE-HITL,0.76,1.125,0.025641025641025605,0.010303130897712516
4,71,DL,0.79,1.4166666666666665,0.010989010989011005,0.038499740489670954
4,71,Debiased-HITL,0.79,1.4166666666666665,0.010989010989011005,0.038499740489670954
4,71,FE-HITL,0.77,1.0625,0.20146520146520147,0.05673835474842428
4,72,DL,0.775,1.8352272727272727,0.08791208791208793,0.1112061038937088
4,72,Debiased-HITL,0.775,1.6420454545454544,0.04029304029304026,0.07576867310744079
4,72,FE-HITL,0.775,1.0625,0.10256410256410259,0.03054361925136321
4,73,DL,0.79,1.859375,0.11721611721611719,0.09481040816451988
4,73,Debiased-HITL,0.785,1.1953125,0.02564102564102566,0.00012602278246007757
4,73,FE-HITL,0.785,1.1953125,0.02564102564102566,0.00012602278246007757
4,74,DL,0.77,1.8888888888888888,0.04395604395604391,0.08790945328945807
4,74,Debiased-HITL,0.775,1.534722222222222,0.0036630036630037055,0.04084411552644588
4,74,FE-HITL,0.77,0.9444444444444444,0.14652014652014655,0.053840269855613916
4,75,DL,0.74,1.7708333333333333,0.054945054945054916,0.058520237853731005
4,75,Debiased-HITL,0.745,1.59375,0.054945054945054916,0.04689233087698682
4,75,FE-HITL,0.735,1.2395833333333333,0.040293040293040316,0.000726716742060797
4,76,DL,0.755,1.3599999999999999,0.1391941391941392,0.07619021272821322
4,76,Debiased-HITL,0.755,1.3599999999999999,0.1391941391941392,0.07619021272821322
4,76,FE-HITL,0.76,1.105,0.09157509157509153,0.029124874965201004
4,77,DL,0.79,1.4875,0.0073260073260073555,0.039012613694944055
4,77,Debiased-HITL,0.79,1.4875,0.0073260073260073555,0.039012613694944055
