bias_rate_pct,model,R2_mean,R2_std,RMSE_mean,RMSE_std,DI_mean,DI_std,EOD_mean,EOD_std,AOD_mean,AOD_std,n
30,DL,0.7319666666666667,0.0031817186131607466,2.0271,0.040692628325041585,0.6532333333333334,0.031360218961820605,0.13626666666666667,0.045322878696452344,0.10026666666666667,0.02774172549307872,3
30,Debiased-HITL,0.7261000000000001,0.0031606961258557964,2.0490666666666666,0.03535878014487127,0.6701,0.021017135865764345,0.1072,0.02825261049885479,0.09046666666666665,0.012872580678843434,3
30,FE-HITL,0.7110333333333334,0.009128161552762613,2.1042666666666663,0.02650760897050776,0.8570666666666668,0.008523692470598235,0.02993333333333333,0.01718410117909381,0.015466666666666668,0.017003038944063305,3
30,LR,0.7358666666666668,0.006395571384429446,2.0123,0.043631639895837106,0.6382666666666666,0.029583159623903107,0.14970000000000003,0.042950320138504215,0.1113,0.026109193783033596,3
